frame_index,frame_relative_time,car,person,bicycle,motorcycle,truck,traffic,bus,stop
42,1.4,2,2,2,0,0,0,1,0
43,1.4333333333333333,2,1,2,0,0,0,1,0
44,1.4666666666666666,2,2,1,0,0,0,1,0
45,1.5,2,2,2,0,0,0,1,0
46,1.5333333333333332,0,0,0,1,0,0,2,0
47,1.5666666666666667,3,3,2,0,0,0,1,0
48,1.6,3,1,1,0,0,0,1,0
49,1.6333333333333333,2,2,2,0,0,0,1,0
50,1.6666666666666667,2,2,0,0,0,0,1,0
51,1.7,2,1,2,0,0,0,1,0
52,1.7333333333333334,3,2,2,0,0,0,1,0
53,1.7666666666666666,3,2,1,0,0,0,1,0
54,1.8,3,1,1,0,0,0,1,0
55,1.8333333333333333,3,0,1,0,0,0,1,0
56,1.8666666666666667,3,1,2,0,0,0,1,0
57,1.9,0,1,0,0,0,0,2,0
58,1.9333333333333333,4,1,2,0,0,0,1,0
59,1.9666666666666666,4,1,2,0,0,0,1,0
60,2.0,2,1,2,0,0,0,1,0
61,2.033333333333333,4,0,2,0,0,0,1,0
62,2.0666666666666664,3,1,2,0,0,0,1,0
63,2.1,4,1,2,0,0,0,1,0
64,2.1333333333333333,4,1,2,0,0,0,1,0
65,2.1666666666666665,3,2,2,0,0,0,1,0
66,2.2,4,0,2,0,0,0,1,0
67,2.2333333333333334,3,1,2,0,0,0,1,0
68,2.2666666666666666,0,1,0,0,0,0,2,0
69,2.3,4,0,1,0,0,0,1,0
70,2.3333333333333335,4,0,1,0,0,0,1,0
71,2.3666666666666667,4,1,1,0,0,0,1,0
72,2.4,4,0,1,0,0,0,1,0
73,2.433333333333333,4,0,1,0,0,0,1,0
74,2.466666666666667,4,1,1,0,0,0,1,0
75,2.5,4,2,1,0,0,0,1,0
76,2.533333333333333,4,2,2,0,0,0,1,0
77,2.5666666666666664,4,2,2,0,0,0,1,0
78,2.6,4,2,0,0,0,0,1,0
79,2.6333333333333333,0,0,0,1,0,0,2,0
80,2.6666666666666665,4,1,2,0,0,0,1,0
81,2.7,4,1,2,0,0,0,1,0
82,2.7333333333333334,4,1,1,0,0,0,1,0
83,2.7666666666666666,4,1,2,0,0,0,1,0
84,2.8,4,1,2,0,0,0,1,0
85,2.8333333333333335,4,1,2,0,0,0,1,0
86,2.8666666666666667,4,0,2,0,0,0,1,0
87,2.9,4,0,1,0,0,0,1,0
88,2.933333333333333,4,0,1,0,0,0,1,0
89,2.966666666666667,4,0,1,0,0,0,1,0
90,3.0,0,0,0,1,0,0,2,0
91,3.033333333333333,4,0,1,0,0,0,1,0
92,3.0666666666666664,4,0,1,0,0,0,1,0
93,3.1,4,0,1,0,0,0,1,0
94,3.1333333333333333,4,0,0,0,0,0,1,0
95,3.1666666666666665,4,0,0,0,0,0,1,0
96,3.2,4,0,0,0,0,0,1,0
97,3.2333333333333334,4,0,0,1,0,0,1,0
98,3.2666666666666666,4,0,0,1,0,0,1,0
99,3.3,4,0,0,1,0,0,1,0
100,3.3333333333333335,4,0,0,0,0,1,1,0
101,3.3666666666666667,0,1,0,0,0,0,2,0
102,3.4,4,0,0,0,0,0,1,0
103,3.433333333333333,4,1,0,0,0,1,1,0
104,3.466666666666667,4,1,0,0,0,1,1,0
105,3.5,4,2,0,0,0,1,1,0
106,3.533333333333333,5,1,0,0,0,1,1,0
107,3.5666666666666664,5,0,0,0,0,0,1,0
108,3.6,4,1,0,0,0,2,1,0
109,3.6333333333333333,5,0,0,0,0,1,1,0
110,3.6666666666666665,4,0,0,0,0,0,1,0
111,3.6999999999999997,5,0,0,0,0,1,1,0
112,3.7333333333333334,0,1,0,0,0,0,3,0
113,3.7666666666666666,0,0,0,1,0,0,2,0
114,3.8,4,0,0,0,0,0,1,0
115,3.8333333333333335,4,0,0,0,0,0,1,0
116,3.8666666666666667,4,0,0,0,0,0,1,0
117,3.9,4,1,0,0,0,0,1,0
118,3.933333333333333,5,0,0,0,0,0,1,0
119,3.966666666666667,4,0,0,0,0,0,1,0
120,4.0,4,0,0,0,0,0,1,0
121,4.033333333333333,4,0,0,0,0,0,1,0
122,4.066666666666666,4,1,0,0,0,0,1,0
123,4.1,4,2,0,0,0,0,1,0
124,4.133333333333333,0,0,0,1,0,0,2,0
125,4.166666666666667,3,2,0,0,0,1,1,0
126,4.2,4,1,0,0,0,1,1,0
127,4.233333333333333,3,1,0,0,0,0,1,0
128,4.266666666666667,4,0,0,0,0,0,1,0
129,4.3,4,0,0,0,0,0,1,0
130,4.333333333333333,4,0,0,0,0,0,1,0
131,4.366666666666666,4,0,0,0,0,0,1,0
132,4.4,3,0,0,0,0,0,1,0
133,4.433333333333334,3,0,0,0,0,0,1,0
134,4.466666666666667,3,1,0,0,0,0,1,0
135,4.5,0,0,0,1,0,0,2,0
136,4.533333333333333,3,1,0,0,0,0,1,0
137,4.566666666666666,3,1,0,0,0,0,1,0
138,4.6,3,0,0,0,0,0,1,0
139,4.633333333333333,3,1,0,0,0,0,1,0
140,4.666666666666667,3,0,0,0,0,0,1,0
141,4.7,3,0,0,0,0,0,1,0
142,4.733333333333333,3,0,0,0,0,0,1,0
143,4.766666666666667,3,0,0,0,0,0,1,0
144,4.8,3,0,0,0,0,0,1,0
145,4.833333333333333,3,0,0,0,0,0,1,0
146,4.866666666666666,0,0,0,1,0,0,2,0
147,4.9,3,0,0,0,0,0,1,0
148,4.933333333333334,3,0,0,0,0,0,1,0
149,4.966666666666667,3,1,0,0,0,0,1,0
150,5.0,3,2,0,1,0,0,1,0
151,5.033333333333333,3,1,0,1,0,0,1,0
152,5.066666666666666,3,1,0,1,0,0,1,0
153,5.1,3,1,0,1,0,0,1,0
154,5.133333333333333,3,2,0,1,0,0,1,0
155,5.166666666666667,3,1,0,1,0,0,1,0
156,5.2,3,1,0,1,0,0,1,0
157,5.233333333333333,0,0,0,1,0,0,2,0
158,5.266666666666667,3,1,0,1,0,0,1,0
159,5.3,3,2,0,1,0,0,1,0
160,5.333333333333333,2,2,0,1,0,0,1,0
161,5.366666666666666,2,1,0,1,0,0,1,0
162,5.4,3,2,0,1,0,0,1,0
163,5.433333333333334,3,1,0,1,0,0,1,0
164,5.466666666666667,3,1,0,0,0,0,1,0
165,5.5,2,1,0,0,0,0,1,0
166,5.533333333333333,2,1,0,1,0,0,1,0
167,5.566666666666666,3,1,0,1,0,0,1,0
168,5.6,0,0,0,1,0,0,2,0
169,5.633333333333333,2,1,0,1,0,0,1,0
170,5.666666666666667,2,1,0,1,0,0,1,0
171,5.7,3,1,0,1,0,0,1,0
172,5.733333333333333,3,1,0,1,1,0,0,0
173,5.766666666666667,2,1,0,1,0,0,1,0
174,5.8,3,1,0,1,1,0,0,0
175,5.833333333333333,3,1,0,1,0,0,1,0
176,5.866666666666666,3,2,0,1,1,0,0,0
177,5.9,2,3,0,0,0,0,1,0
178,5.933333333333334,2,2,0,2,0,0,1,0
179,5.966666666666667,0,0,0,1,0,0,2,0
180,6.0,2,3,0,1,0,0,1,0
181,6.033333333333333,3,3,0,1,1,0,0,0
182,6.066666666666666,3,2,0,1,1,0,0,0
183,6.1,2,2,0,2,0,0,1,0
184,6.133333333333333,2,2,0,2,1,0,0,0
185,6.166666666666667,2,2,0,3,1,0,0,0
186,6.2,2,2,0,2,1,0,0,0
187,6.233333333333333,2,2,0,3,1,0,0,0
188,6.266666666666667,2,2,0,3,0,0,1,0
189,6.3,2,3,0,3,1,0,0,0
190,6.333333333333333,0,0,0,1,0,0,2,0
191,6.366666666666666,2,3,0,2,0,0,1,0
192,6.4,2,1,0,3,0,0,1,0
193,6.433333333333334,3,2,0,2,0,0,1,0
194,6.466666666666667,2,2,0,2,1,0,0,0
195,6.5,2,2,0,2,1,0,0,0
196,6.533333333333333,2,2,0,2,1,0,0,0
197,6.566666666666666,3,2,0,2,0,0,0,0
198,6.6,2,2,0,2,0,0,0,0
199,6.633333333333333,2,2,0,2,1,0,0,0
200,6.666666666666667,3,2,0,1,0,0,0,0
201,6.7,0,1,0,0,0,0,2,0
202,6.733333333333333,1,1,0,2,1,0,0,0
203,6.766666666666667,3,3,0,1,1,0,0,0
204,6.8,3,2,0,1,0,0,0,0
205,6.833333333333333,2,2,0,1,0,0,0,0
206,6.866666666666666,2,3,0,1,0,0,0,0
207,6.8999999999999995,2,1,0,1,0,0,0,0
208,6.933333333333334,4,2,0,1,0,0,0,0
209,6.966666666666667,4,1,0,1,0,0,0,0
210,7.0,4,1,0,1,0,0,0,0
211,7.033333333333333,6,2,0,1,0,0,0,0
212,7.066666666666666,0,0,0,1,0,0,2,0
213,7.1,4,2,0,1,0,0,0,0
214,7.133333333333333,5,2,0,1,0,0,0,0
215,7.166666666666667,3,4,0,2,0,0,0,0
216,7.2,2,3,0,1,0,0,0,0
217,7.233333333333333,4,0,0,0,0,0,0,0
218,7.266666666666667,4,3,0,1,0,0,0,0
219,7.3,2,2,0,1,0,1,0,0
220,7.333333333333333,3,1,0,1,0,0,0,0
221,7.366666666666666,4,1,0,1,0,0,0,0
222,7.3999999999999995,3,1,0,1,0,0,0,0
223,7.433333333333334,0,0,0,1,0,0,3,0
224,7.466666666666667,0,1,0,0,0,0,2,0
225,7.5,4,1,0,2,0,0,0,0
226,7.533333333333333,5,1,0,0,0,0,0,0
227,7.566666666666666,2,1,0,1,0,0,0,0
228,7.6,2,1,0,1,0,0,0,0
229,7.633333333333333,5,1,0,0,0,0,0,0
230,7.666666666666667,3,1,0,1,0,0,0,0
231,7.7,2,1,0,0,0,0,0,0
232,7.733333333333333,3,1,0,1,0,0,0,0
233,7.766666666666667,3,0,0,0,0,0,0,0
234,7.8,3,1,0,0,0,0,0,0
235,7.833333333333333,1,1,0,0,0,0,2,0
236,7.866666666666666,3,0,0,0,1,0,0,0
237,7.8999999999999995,3,1,0,0,1,0,0,0
238,7.933333333333334,3,0,0,0,1,0,0,0
239,7.966666666666667,4,0,0,0,0,0,0,0
240,8.0,5,0,0,0,0,0,0,0
241,8.033333333333333,4,1,0,0,0,0,0,0
242,8.066666666666666,4,2,0,0,0,0,0,0
243,8.1,4,1,0,0,0,0,0,0
244,8.133333333333333,4,2,0,0,1,0,0,0
245,8.166666666666666,4,0,0,0,0,0,0,0
246,8.2,1,1,0,0,0,0,2,0
247,8.233333333333333,3,2,0,0,0,0,0,0
248,8.266666666666666,2,1,0,0,0,0,0,0
249,8.3,2,1,0,0,0,0,0,0
250,8.333333333333334,2,1,0,0,1,0,0,0
251,8.366666666666667,2,1,0,0,1,0,0,0
252,8.4,5,0,0,0,1,0,0,0
253,8.433333333333334,4,0,0,0,0,0,0,0
254,8.466666666666667,3,2,0,0,0,0,0,0
255,8.5,4,1,0,0,0,0,0,0
256,8.533333333333333,3,1,0,0,0,0,0,0
257,8.566666666666666,1,1,0,0,0,0,2,0
258,8.6,2,2,0,0,1,0,0,0
259,8.633333333333333,3,0,0,0,1,0,0,0
260,8.666666666666666,2,1,0,0,1,0,0,0
261,8.7,2,1,0,0,1,0,0,0
262,8.733333333333333,2,0,0,0,1,0,0,0
263,8.766666666666666,3,2,0,0,1,0,0,0
264,8.8,2,0,0,0,1,1,0,0
265,8.833333333333334,3,1,0,0,2,0,0,0
266,8.866666666666667,2,0,0,0,1,0,0,0
267,8.9,3,2,0,0,1,0,0,0
268,8.933333333333334,1,1,0,0,0,0,2,0
269,8.966666666666667,4,2,0,0,1,0,1,0
270,9.0,3,0,0,0,1,0,0,0
271,9.033333333333333,3,1,0,0,1,0,0,0
272,9.066666666666666,2,2,0,0,1,0,0,0
273,9.1,2,2,0,0,1,0,0,0
274,9.133333333333333,3,2,0,0,1,0,0,0
275,9.166666666666666,2,2,0,0,2,0,0,0
276,9.2,2,2,0,0,2,0,0,0
277,9.233333333333333,3,2,0,0,0,0,1,0
278,9.266666666666666,3,2,0,0,1,0,1,0
279,9.3,1,1,0,0,0,0,2,0
280,9.333333333333334,2,2,0,0,1,0,1,0
281,9.366666666666667,3,2,0,0,1,0,1,0
282,9.4,3,1,0,0,1,0,1,0
283,9.433333333333334,3,1,0,0,1,0,1,0
284,9.466666666666667,2,2,0,0,1,0,1,0
285,9.5,2,2,0,0,1,0,1,0
286,9.533333333333333,3,2,0,0,1,0,1,0
287,9.566666666666666,4,2,0,0,1,0,1,0
288,9.6,3,1,0,0,1,0,1,0
289,9.633333333333333,1,1,0,0,0,0,2,0
290,9.666666666666666,1,1,0,0,0,0,2,0
291,9.7,1,1,0,0,0,0,2,0
292,9.733333333333333,1,1,0,0,0,0,2,0
293,9.766666666666666,0,0,0,1,0,0,3,0
294,9.8,1,1,0,0,0,0,2,0
295,9.833333333333334,1,0,0,1,0,0,2,0
296,9.866666666666667,1,1,0,0,0,0,2,0
297,9.9,1,1,0,0,0,0,2,0
298,9.933333333333334,1,1,0,0,0,0,2,0
299,9.966666666666667,1,1,0,0,0,0,2,0
300,10.0,1,1,0,0,0,0,1,0
301,10.033333333333333,1,1,0,0,0,0,1,0
302,10.066666666666666,1,1,0,0,0,0,2,0
303,10.1,1,1,0,0,0,0,2,0
304,10.133333333333333,0,1,0,0,0,0,2,0
305,10.166666666666666,1,0,0,1,0,0,2,0
306,10.2,1,0,0,1,0,0,2,0
307,10.233333333333333,1,0,0,1,0,0,2,0
308,10.266666666666666,1,0,0,1,0,0,2,0
309,10.3,1,0,0,1,0,0,2,0
310,10.333333333333334,1,0,0,1,0,0,2,0
311,10.366666666666667,1,0,0,1,0,0,2,0
312,10.4,1,0,0,1,0,0,2,0
313,10.433333333333334,1,0,0,1,0,0,2,0
314,10.466666666666667,1,0,0,1,0,0,2,0
315,10.5,0,1,0,0,0,0,2,0
316,10.533333333333333,1,0,0,1,0,0,2,0
317,10.566666666666666,1,0,0,1,0,0,2,0
318,10.6,1,0,0,1,0,0,2,0
319,10.633333333333333,1,0,0,1,0,0,2,0
320,10.666666666666666,1,0,0,1,0,0,2,0
321,10.7,1,0,0,1,0,0,2,0
322,10.733333333333333,1,0,0,1,0,0,2,0
323,10.766666666666666,1,0,0,1,0,0,2,0
324,10.8,1,0,0,1,0,0,2,0
325,10.833333333333334,1,0,0,1,0,0,2,0
326,10.866666666666667,0,1,0,0,0,0,2,0
327,10.9,1,0,0,1,0,0,2,0
328,10.933333333333334,1,1,0,0,0,0,2,0
329,10.966666666666667,1,0,0,1,0,0,2,0
330,11.0,1,0,0,1,0,0,2,0
331,11.033333333333333,1,0,0,1,0,0,2,0
332,11.066666666666666,1,0,0,1,0,0,2,0
333,11.1,1,1,0,0,0,0,2,0
334,11.133333333333333,1,0,0,0,0,0,2,0
335,11.166666666666666,1,0,0,1,0,0,2,0
336,11.2,1,0,0,1,0,0,2,0
337,11.233333333333333,0,1,0,1,0,0,2,0
338,11.266666666666666,1,0,0,1,0,0,2,0
339,11.3,1,1,0,0,0,0,2,0
340,11.333333333333334,2,1,0,0,0,0,2,0
341,11.366666666666667,2,1,0,0,0,0,2,0
342,11.4,1,1,0,0,0,0,2,0
343,11.433333333333334,1,1,0,0,0,0,2,0
344,11.466666666666667,1,0,0,1,0,0,2,0
345,11.5,2,1,0,0,0,0,2,0
346,11.533333333333333,1,1,0,0,0,0,2,0
347,11.566666666666666,2,0,0,1,0,0,2,0
348,11.6,0,1,0,0,0,0,2,0
349,11.633333333333333,2,0,0,1,0,0,2,0
350,11.666666666666666,2,0,0,1,0,0,2,0
351,11.7,1,1,0,0,0,0,2,0
352,11.733333333333333,1,1,0,0,0,0,2,0
353,11.766666666666666,1,1,0,0,0,0,2,0
354,11.8,1,1,0,0,0,0,2,0
355,11.833333333333334,2,1,0,0,0,0,2,0
356,11.866666666666667,1,0,0,1,0,0,2,0
357,11.9,1,1,0,0,0,0,2,0
358,11.933333333333334,1,1,0,0,1,0,1,0
359,11.966666666666667,4,1,1,0,0,0,0,0
360,12.0,4,1,1,0,0,0,0,0
361,12.033333333333333,4,1,0,0,0,0,0,0
362,12.066666666666666,0,2,0,0,1,0,0,0
363,12.1,0,2,0,0,1,0,0,0
364,12.133333333333333,0,1,0,0,1,0,0,0
365,12.166666666666666,0,2,0,0,1,0,0,0
366,12.2,0,2,0,0,1,0,0,0
367,12.233333333333333,0,2,0,0,1,0,0,0
368,12.266666666666666,0,2,0,0,1,0,0,0
369,12.3,0,2,0,0,1,0,0,0
370,12.333333333333334,0,1,0,0,1,0,0,0
371,12.366666666666667,0,1,0,0,1,0,0,0
372,12.4,4,1,0,0,0,0,0,0
373,12.433333333333334,0,2,0,0,1,0,0,0
374,12.466666666666667,0,2,0,0,1,0,0,0
375,12.5,0,2,0,0,1,0,0,0
376,12.533333333333333,0,2,0,0,1,0,0,0
377,12.566666666666666,0,2,0,0,1,0,0,0
378,12.6,0,1,0,0,1,0,0,0
379,12.633333333333333,0,2,0,0,1,0,0,0
380,12.666666666666666,0,1,0,0,1,0,0,0
381,12.7,0,1,0,0,1,0,0,0
382,12.733333333333333,0,1,0,0,1,0,0,0
383,12.766666666666666,4,1,0,0,0,0,0,0
384,12.8,0,1,0,0,1,0,0,0
385,12.833333333333334,0,1,0,0,1,0,0,0
386,12.866666666666667,0,1,0,0,1,0,0,0
387,12.9,0,1,0,0,1,0,0,0
388,12.933333333333334,0,1,0,0,1,0,0,0
389,12.966666666666667,0,1,0,0,1,0,0,0
390,13.0,0,1,0,0,0,0,0,0
391,13.033333333333333,0,1,0,0,0,0,0,0
392,13.066666666666666,0,1,0,0,0,0,0,0
393,13.1,0,2,0,0,0,0,0,0
394,13.133333333333333,4,1,0,0,0,0,0,0
395,13.166666666666666,1,2,0,0,0,0,0,0
396,13.2,1,3,0,0,0,0,0,0
397,13.233333333333333,1,1,1,0,0,0,0,0
398,13.266666666666666,2,1,1,0,1,0,0,0
399,13.299999999999999,1,2,1,0,0,0,0,0
400,13.333333333333334,1,2,1,0,0,1,0,0
401,13.366666666666667,1,2,0,0,0,1,0,0
402,13.4,1,2,1,0,0,0,0,0
403,13.433333333333334,1,1,1,0,0,0,0,0
404,13.466666666666667,1,2,0,0,0,0,0,0
405,13.5,4,1,0,0,0,0,0,0
406,13.533333333333333,1,2,0,0,0,0,0,0
407,13.566666666666666,1,2,0,0,0,0,0,0
408,13.6,1,2,1,0,0,0,0,0
409,13.633333333333333,1,2,1,0,0,0,0,0
410,13.666666666666666,1,2,1,0,0,0,0,0
411,13.7,1,2,1,0,0,0,0,0
412,13.733333333333333,1,2,1,0,0,0,0,0
413,13.766666666666666,1,2,0,0,0,0,0,0
414,13.799999999999999,1,2,0,0,0,0,0,0
415,13.833333333333334,1,2,1,0,0,0,0,0
416,13.866666666666667,4,1,0,0,0,0,0,0
417,13.9,1,2,1,0,0,0,0,0
418,13.933333333333334,1,2,0,0,0,1,0,0
419,13.966666666666667,1,2,1,0,1,0,0,0
420,14.0,1,2,0,0,0,0,0,0
421,14.033333333333333,1,2,0,0,0,0,0,0
422,14.066666666666666,1,2,0,0,0,0,0,0
423,14.1,1,2,0,0,0,0,0,0
424,14.133333333333333,1,2,0,0,0,0,0,0
425,14.166666666666666,1,3,0,0,0,0,0,0
426,14.2,1,2,0,0,0,0,0,0
427,14.233333333333333,4,1,0,0,0,0,0,0
428,14.266666666666666,1,2,1,0,0,0,0,0
429,14.299999999999999,1,2,1,0,0,0,0,0
430,14.333333333333334,1,2,0,1,0,0,0,0
431,14.366666666666667,1,2,0,1,0,0,0,0
432,14.4,1,2,0,1,0,0,0,0
433,14.433333333333334,1,2,0,0,0,0,0,0
434,14.466666666666667,1,2,1,0,0,0,0,0
435,14.5,1,2,0,0,0,0,0,0
436,14.533333333333333,1,2,0,0,0,0,0,0
437,14.566666666666666,1,2,0,0,0,0,0,0
438,14.6,4,1,0,0,0,0,0,0
439,14.633333333333333,1,2,0,0,1,0,0,0
440,14.666666666666666,1,2,0,1,0,0,0,0
441,14.7,1,2,1,0,0,0,0,0
442,14.733333333333333,1,2,1,0,0,1,0,0
443,14.766666666666666,1,2,1,0,0,1,0,0
444,14.799999999999999,1,2,1,0,0,0,0,0
445,14.833333333333334,1,1,0,0,0,0,0,0
446,14.866666666666667,1,1,0,1,0,0,0,0
447,14.9,1,1,0,1,0,0,0,0
448,14.933333333333334,1,2,0,1,0,0,0,0
449,14.966666666666667,4,1,0,0,0,0,0,0
450,15.0,1,1,0,1,0,0,0,0
451,15.033333333333333,1,1,0,1,0,0,0,0
452,15.066666666666666,1,2,0,1,0,0,0,0
453,15.1,1,1,0,1,0,0,0,0
454,15.133333333333333,1,1,0,1,0,0,0,0
455,15.166666666666666,1,1,1,0,0,0,0,0
456,15.2,1,2,0,0,0,0,0,0
457,15.233333333333333,1,1,1,0,0,0,0,0
458,15.266666666666666,1,1,1,0,0,0,0,0
459,15.299999999999999,1,1,1,0,0,0,0,0
460,15.333333333333334,4,1,0,0,0,0,0,0
461,15.366666666666667,1,1,0,0,0,0,0,0
462,15.4,1,1,0,0,0,0,0,0
463,15.433333333333334,1,2,0,0,0,0,0,1
464,15.466666666666667,1,1,0,0,0,0,0,0
465,15.5,1,1,0,0,0,0,0,0
466,15.533333333333333,1,1,0,0,0,0,0,0
467,15.566666666666666,1,1,0,0,0,0,0,0
468,15.6,1,1,0,0,0,0,0,0
469,15.633333333333333,1,1,0,0,0,0,0,0
470,15.666666666666666,1,1,0,0,0,0,0,0
471,15.7,4,1,0,1,0,0,0,0
472,15.733333333333333,4,1,0,0,0,0,0,0
473,15.766666666666666,1,1,0,0,0,0,0,1
474,15.799999999999999,1,1,0,0,0,0,0,0
475,15.833333333333334,2,1,0,0,0,0,0,1
476,15.866666666666667,1,1,0,1,0,0,0,1
477,15.9,1,1,0,0,0,0,0,0
478,15.933333333333334,1,1,0,0,0,0,0,0
479,15.966666666666667,1,1,0,0,0,1,0,0
480,16.0,1,1,0,0,0,0,0,0
481,16.03333333333333,1,1,0,0,0,0,0,0
482,16.066666666666666,1,1,0,0,0,0,0,0
483,16.1,4,1,0,0,0,0,0,0
484,16.133333333333333,1,1,0,0,0,0,0,1
485,16.166666666666668,1,1,1,0,0,0,0,1
486,16.2,1,1,0,1,0,0,0,1
487,16.233333333333334,1,1,0,0,0,0,0,1
488,16.266666666666666,1,1,1,0,0,0,0,1
489,16.3,1,1,1,0,0,0,0,1
490,16.333333333333332,1,1,0,0,0,0,0,0
491,16.366666666666667,1,1,1,0,0,0,0,1
492,16.4,1,1,0,0,0,0,0,1
493,16.433333333333334,1,1,0,0,0,0,0,1
494,16.466666666666665,4,1,0,0,0,0,0,0
495,16.5,1,1,1,0,0,0,0,1
496,16.53333333333333,1,1,0,1,0,0,0,1
497,16.566666666666666,1,1,0,1,0,0,0,1
498,16.6,1,1,0,0,0,0,0,1
499,16.633333333333333,1,1,0,0,0,0,0,1
500,16.666666666666668,1,1,0,0,0,0,0,1
501,16.7,1,1,0,1,0,0,0,1
502,16.733333333333334,1,1,0,0,0,0,0,1
503,16.766666666666666,1,1,0,0,0,0,0,1
504,16.8,1,1,0,0,0,0,0,1
505,16.833333333333332,4,1,0,0,0,0,0,0
506,16.866666666666667,1,1,0,0,0,0,0,1
507,16.9,1,1,0,0,0,0,0,1
508,16.933333333333334,1,1,0,0,0,0,0,0
509,16.966666666666665,1,1,0,0,0,0,0,0
510,17.0,1,1,0,0,0,0,0,1
511,17.03333333333333,1,1,0,0,0,1,0,1
512,17.066666666666666,1,1,0,0,0,0,0,1
513,17.1,1,1,0,0,0,0,0,0
514,17.133333333333333,1,1,0,0,0,0,0,1
515,17.166666666666668,1,1,0,0,0,0,0,0
516,17.2,4,1,0,0,0,0,0,0
517,17.233333333333334,1,1,0,0,0,1,0,1
518,17.266666666666666,1,1,0,0,0,0,0,1
519,17.3,1,1,0,0,0,0,0,1
520,17.333333333333332,1,1,0,0,0,0,0,0
521,17.366666666666667,1,1,0,0,0,0,0,1
522,17.4,1,1,0,0,0,1,0,1
523,17.433333333333334,1,1,0,0,0,1,0,1
524,17.466666666666665,1,1,0,0,0,1,0,0
525,17.5,1,1,0,0,0,0,0,1
526,17.53333333333333,1,1,0,0,0,0,0,1
527,17.566666666666666,4,1,0,0,0,0,0,0
528,17.6,1,1,0,0,0,0,0,1
529,17.633333333333333,1,1,0,0,0,0,0,0
530,17.666666666666668,1,1,0,0,0,0,0,1
531,17.7,1,1,0,0,0,0,0,1
532,17.733333333333334,1,1,0,0,0,0,0,0
533,17.766666666666666,1,1,0,0,0,0,0,0
534,17.8,1,1,0,0,0,0,0,0
535,17.833333333333332,1,1,0,0,0,0,0,0
536,17.866666666666667,1,1,0,1,0,0,0,0
537,17.9,1,1,0,1,0,0,0,1
538,17.933333333333334,4,1,0,0,0,0,0,0
539,17.966666666666665,1,1,0,1,0,0,0,0
540,18.0,1,1,0,0,0,0,0,0
541,18.03333333333333,1,1,0,0,0,0,0,1
542,18.066666666666666,1,1,0,0,0,0,0,1
543,18.1,1,1,0,1,0,0,0,0
544,18.133333333333333,0,1,0,0,0,0,0,0
545,18.166666666666668,0,1,0,0,0,0,0,0
546,18.2,0,1,1,0,0,0,0,0
547,18.233333333333334,0,1,0,0,0,0,0,0
548,18.266666666666666,0,1,1,0,0,0,0,0
549,18.3,3,2,0,0,0,0,0,0
550,18.333333333333332,0,1,0,0,0,0,0,0
551,18.366666666666667,0,1,0,0,0,0,0,0
552,18.4,0,1,0,0,0,0,0,0
553,18.433333333333334,0,1,0,1,0,0,0,0
554,18.466666666666665,0,1,0,0,0,0,0,1
555,18.5,0,1,0,0,0,0,0,0
556,18.53333333333333,0,1,0,0,0,0,0,1
557,18.566666666666666,0,1,0,0,0,0,0,0
558,18.6,0,1,0,0,0,0,0,1
